1742057700883;45.09210;7.69234
1742057700897.7625;45.09180;7.69335
1742057700912.525;45.09105;7.69334
1742057700927.2874;45.09020;7.69342
1742057700942.0498;45.08930;7.69336
1742057700956.8123;45.08840;7.69331
1742057700971.5747;45.08750;7.69324
1742057700986.3372;45.08661;7.69318
1742057701001.0996;45.08571;7.69312
1742057701015.862;45.08481;7.69306
1742057701030.6245;45.08391;7.69299
1742057701045.387;45.08301;7.69293
1742057701060.1494;45.08211;7.69287
1742057701074.9119;45.08122;7.69282
1742057701089.6743;45.08032;7.69276
1742057701104.4368;45.07942;7.69270
1742057701119.1992;45.07852;7.69264
1742057701133.9617;45.07762;7.69258
1742057701148.724;45.07707;7.69169
1742057701163.4866;45.07635;7.69195
1742057701178.249;45.07573;7.69167
1742057701193.0115;45.07523;7.69061
1742057701207.774;45.07496;7.68948
1742057701222.5364;45.07445;7.68986
1742057701237.2988;45.07375;7.69062
1742057701252.0613;45.07301;7.69135
1742057701266.8237;45.07229;7.69206
1742057701281.5862;45.07155;7.69275
1742057701296.3486;45.07081;7.69348
1742057701311.111;45.07007;7.69420
1742057701325.8735;45.06934;7.69493
1742057701340.636;45.06859;7.69565
1742057701355.3984;45.06785;7.69637
1742057701370.161;45.06711;7.69710
1742057701384.9233;45.06643;7.69667
1742057701399.6858;45.06577;7.69580
1742057701414.4482;45.06568;7.69490
1742057701429.2107;45.06632;7.69520
1742057701433.815;45.06653;7.69547
1742057701433.815;45.06653;7.69547
1742057701447.418;45.06720;7.69631
1742057701461.021;45.06791;7.69632
1742057701474.624;45.06865;7.69560
1742057701488.227;45.06939;7.69488
1742057701501.83;45.07013;7.69415
1742057701515.433;45.07086;7.69342
1742057701529.0361;45.07160;7.69270
1742057701542.6392;45.07233;7.69203
1742057701556.2422;45.07304;7.69133
1742057701569.8452;45.07377;7.69059
1742057701583.4482;45.07456;7.69002
1742057701597.0513;45.07497;7.68896
1742057701610.6543;45.07536;7.68782
1742057701624.2573;45.07575;7.68667
1742057701637.8604;45.07613;7.68551
1742057701651.4634;45.07651;7.68436
1742057701665.0664;45.07690;7.68321
1742057701678.6694;45.07728;7.68205
1742057701692.2725;45.07766;7.68090
1742057701705.8755;45.07801;7.67974
1742057701719.4785;45.07839;7.67858
1742057701733.0815;45.07878;7.67743
1742057701746.6846;45.07882;7.67635
1742057701760.2876;45.07892;7.67524
1742057701773.8906;45.07864;7.67403
1742057701787.4937;45.07836;7.67282
1742057701801.0967;45.07808;7.67161
1742057701814.6997;45.07784;7.67039
1742057701828.3027;45.07764;7.66915
1742057701841.9058;45.07695;7.66847
1742057701855.5088;45.07656;7.66748
1742057701869.1118;45.07650;7.66621
1742057701882.7148;45.07645;7.66494
1742057701896.3179;45.07588;7.66416
1742057701909.921;45.07507;7.66361
1742057701923.524;45.07428;7.66301
1742057701937.127;45.07347;7.66245
1742057701950.73;45.07267;7.66188
1742057701964.333;45.07186;7.66131
1742057701977.936;45.07129;7.66064
1742057701991.539;45.07168;7.65950
1742057702005.142;45.07209;7.65837
1742057702018.745;45.07250;7.65723
1742057702032.3481;45.07290;7.65609
1742057702045.9512;45.07327;7.65494
1742057702059.5542;45.07367;7.65380
1742057702073.1572;45.07408;7.65266
1742057702084.0168;45.07470;7.65254
1742057702084.0168;45.07470;7.65254
1742057702098.1333;45.07560;7.65267
1742057702112.2498;45.07579;7.65375
1742057702126.3662;45.07584;7.65502
1742057702140.4827;45.07586;7.65615
1742057702154.599;45.07498;7.65616
1742057702168.7156;45.07408;7.65601
1742057702182.832;45.07319;7.65587
1742057702196.9485;45.07263;7.65664
1742057702211.065;45.07222;7.65777
1742057702225.1814;45.07182;7.65891
1742057702239.2979;45.07142;7.66005
1742057702253.4143;45.07102;7.66119
1742057702267.5308;45.07061;7.66232
1742057702281.6472;45.07021;7.66346
1742057702295.7637;45.06982;7.66461
1742057702309.8801;45.06938;7.66572
1742057702323.9966;45.06897;7.66685
1742057702338.113;45.06856;7.66799
1742057702352.2295;45.06815;7.66912
1742057702366.346;45.06774;7.67026
1742057702380.4624;45.06734;7.67139
1742057702394.5789;45.06693;7.67253
1742057702408.6953;45.06653;7.67367
1742057702422.8118;45.06613;7.67481
1742057702436.9282;45.06542;7.67464
1742057702451.0447;45.06461;7.67408
1742057702465.1611;45.06381;7.67350
1742057702479.2776;45.06301;7.67291
1742057702493.394;45.06221;7.67234
1742057702507.5105;45.06140;7.67178
1742057702521.627;45.06060;7.67121
1742057702535.7434;45.05980;7.67064
1742057702549.8599;45.05899;7.67006
1742057702563.9763;45.05819;7.66948
1742057702578.0928;45.05738;7.66892
1742057702592.2092;45.05658;7.66835
1742057702606.3257;45.05578;7.66777
1742057702620.4421;45.05500;7.66715
1742057702634.5586;45.05428;7.66639
1742057702648.675;45.05357;7.66560
1742057702662.7915;45.05366;7.66605
1742057702676.908;45.05345;7.66699
1742057702690.6042;45.05373;7.66771
1742057702690.6042;45.05373;7.66771
1742057702704.9695;45.05433;7.66699
1742057702719.3347;45.05479;7.66590
1742057702733.7;45.05521;7.66478
1742057702748.0652;45.05532;7.66381
1742057702762.4304;45.05460;7.66321
1742057702776.7957;45.05503;7.66210
1742057702788.5635;45.05539;7.66118
